ds;Mixed_Models;Mixed_Models/BottomUp;Mixed_Models/TopDown_method-forecast_proportions;Mixed_Models/MiddleOut_middle_level-Total/Store_top_down_method-forecast_proportions;Mixed_Models/MinTrace_method-ols;Mixed_Models/MinTrace_method-wls_struct;Weekly_Sales
2012-09-21;92686,22;92686,22;92452,086;102882,96;93403,18;93408,24;97524,78
2012-09-28;91924,93;91924,93;94066,05;103031,27;93036,25;92872,23;90778,91
2012-10-05;100395,75;100395,75;103534,41;105263,27;101180,08;100861,76;105457,17
2012-10-12;98691,46;98691,46;98978,914;105508,67;99218,48;99162,86;107386,22
2012-10-19;96520,25;96520,25;97113,234;103185,65;97092,414;97012,51;100390,24
2012-10-26;98813,76;98813,76;100630,69;106146,98;99587,37;99425,97;97646,76
2012-09-07;44759,44;44759,44;44047,17;44874,992;44542,305;44666,977;49444,68
2012-09-14;42255,363;42255,363;41892,43;45062,82;42601,43;42653,53;43220,07
2012-09-21;39110,094;39110,094;39011,297;43412,734;39827,055;39832,117;43684,68
2012-09-28;37825,586;37825,586;38706,62;42395,664;38936,906;38772,887;38175,4
2012-10-05;41798,69;41798,69;43105,438;43825,23;42583,02;42264,7;44089,37
2012-10-12;41425,85;41425,85;41546,508;44287,383;41952,867;41897,254;44940,97
2012-10-19;40097,13;40097,13;40343,47;42866,12;40669,297;40589,39;43285,18
2012-10-26;39676,242;39676,242;40405,785;42620,72;40449,85;40288,453;38858,72
2012-09-07;44125,234;44125,234;43423,06;44239,15;43908,098;44032,77;45370,58
2012-09-14;41174,45;41174,45;40820,797;43910,09;41520,516;41572,617;38796,91
2012-09-21;39532,746;39532,746;39432,883;43881,887;40249,707;40254,77;39719,72
2012-09-28;39254,547;39254,547;40168,867;43997,27;40365,867;40201,848;37934,81
2012-10-05;42837,61;42837,61;44176,832;44914,52;43621,938;43303,617;41269,45
2012-10-12;42640,266;42640,266;42764,46;45585,684;43167,28;43111,668;43073,14
2012-10-19;41445,117;41445,117;41699,74;44307,195;42017,285;41937,38;43096,21
2012-10-26;40861,574;40861,574;41612,914;43894,016;41635,184;41473,785;41314,21
2012-09-07;96861,21;96861,21;95319,836;97111,266;96644,08;96768,74;106658,54
2012-09-14;90422,57;90422,57;89645,92;96430,266;90768,64;90820,734;88081,1
2012-09-21;85237,0;85237,0;85021,68;94614,23;85953,96;85959,02;85753,1
2012-09-28;83810,66;83810,66;85762,78;93936,64;84921,98;84757,95;80957,39
2012-10-05;89646,63;89646,63;92449,24;93993,0;90430,96;90112,64;93008,64
2012-10-12;89797,37;89797,37;90058,91;96000,195;90324,38;90268,766;83088,99
2012-10-19;88736,74;88736,74;89281,91;94864,65;89308,91;89229,0;82656,99
2012-10-26;87269,1;87269,1;88873,76;93745,56;88042,71;87881,31;82996,21
2012-09-07;31793,773;31793,773;31287,832;31875,854;31576,637;31701,309;35974,38
2012-09-14;29398,426;29398,426;29145,92;31351,664;29744,492;29796,594;27251,9
2012-09-21;28761,717;28761,717;28689,06;31925,896;29478,68;29483,742;27151,13
2012-09-28;27737,64;27737,64;28383,709;31088,896;28848,963;28684,94;29504,81
2012-10-05;30486,248;30486,248;31439,334;31964,322;31270,578;30952,256;28931,03
2012-10-12;29886,727;29886,727;29973,775;31951,18;30413,742;30358,129;29143,9
2012-10-19;29442,555;29442,555;29623,436;31475,77;30014,723;29934,816;27990,84
2012-10-26;29207,707;29207,707;29744,762;31375,287;29981,314;29819,92;28871,01
2012-09-07;22086,02;22086,02;21734,559;22143,037;21868,883;21993,555;23484,43
2012-09-14;21132,426;21132,426;20950,916;22536,469;21478,492;21530,594;19765,81
2012-09-21;19625,516;19625,516;19575,94;21784,588;20342,479;20347,541;19998,96
2012-09-28;18856,73;18856,73;19295,941;21134,996;19968,053;19804,03;19480,31
2012-10-05;20552,771;20552,771;21195,309;21549,238;21337,102;21018,78;21056,0
2012-10-12;20400,96;20400,96;20460,38;21810,176;20927,977;20872,363;21720,61
2012-10-19;20077,375;20077,375;20200,72;21463,86;20649,543;20569,637;19644,78
2012-10-26;19924,441;19924,441;20290,8;21403,086;20698,049;20536,654;19156,68
2012-09-07;9245,852;9245,852;9098,72;9269,721;9028,716;9153,386;9282,92
2012-09-14;8876,33;8876,33;8800,091;9466,075;9222,396;9274,497;9232,34
2012-09-21;8789,621;8789,621;8767,418;9756,599;9506,583;9511,6455;10026,78
2012-09-28;8492,384;8492,384;8690,188;9518,432;9603,706;9439,683;9823,95
2012-10-05;8874,775;8874,775;9152,226;9305,054;9659,105;9340,784;10287,22
2012-10-12;9271,61;9271,61;9298,615;9912,055;9798,625;9743,012;11163,71
2012-10-19;9566,678;9566,678;9625,451;10227,324;10138,845;10058,939;11040,84
2012-10-26;9730,974;9730,974;9909,901;10453,134;10504,582;10343,186;10976,13
2012-09-07;31,440248;31,440248;30,939932;31,521414;0,0;0,0;50,02
2012-09-14;9,480607;9,480607;9,399177;10,110501;355,5475;407,64783;0,04
2012-09-21;8,25046;8,25046;8,229618;9,158122;725,2128;730,2749;0,0
2012-09-28;16,953114;16,953114;17,347986;19,001385;1128,275;964,252;0,0
2012-10-05;4,852322;4,852322;5,0040193;5,087579;789,182;470,86075;440,0
2012-10-12;3,6878555;3,6878555;3,6985967;3,9425974;530,7028;475,08926;65,0
2012-10-19;3,88993;3,88993;3,9138281;4,158557;576,05725;496,1514;0,0
2012-10-26;6,3108406;6,3108406;6,4268804;6,779184;779,9189;618,52295;0,0
2012-09-07;8653,105;8653,105;8275,893;8431,429;8120,4985;8411,049;8629,07
2012-09-14;8604,216;8604,216;8768,291;9431,869;8344,705;8735,28;7985,95
2012-09-21;8624,943;8624,943;9009,443;10025,93;8410,959;8932,26;8665,29
2012-09-28;8002,4844;8002,4844;8276,345;9065,145;7715,4297;8289,656;8239,78
2012-10-05;8604,451;8604,451;8911,485;9060,294;8800,425;8781,467;8034,2
2012-10-12;8811,147;8811,147;8025,0024;8554,422;7595,488;8433,278;8175,43
2012-10-19;9381,202;9381,202;8503,633;9035,359;8142,3516;8987,7295;9771,51
2012-10-26;10694,786;10694,786;9819,077;10357,333;9613,581;10395,169;10983,79
2012-09-07;20588,305;20588,305;19690,803;20060,871;20055,697;20346,248;20267,2
2012-09-14;19944,988;19944,988;20325,322;21863,53;19685,479;20076,053;18273,8
2012-09-21;20012,895;20012,895;20905,068;23263,676;19798,91;20320,21;18204,44
2012-09-28;20216,805;20216,805;20908,662;22901,418;19929,75;20503,977;18680,92
2012-10-05;21664,598;21664,598;22437,66;22812,336;21860,572;21841,613;19676,02
2012-10-12;22265,727;22265,727;20279,143;21616,984;21050,066;21887,857;20218,52
2012-10-19;22195,338;22195,338;20119,064;21377,096;20956,488;21801,865;18566,32
2012-10-26;24070,795;24070,795;22099,834;23311,287;22989,59;23771,178;23238,89
2012-09-07;14207,616;14207,616;13588,267;13843,644;13675,01;13965,56;14048,67
2012-09-14;13434,75;13434,75;13690,939;14727,061;13175,239;13565,814;10499,72
2012-09-21;13571,723;13571,723;14176,749;15776,237;13357,738;13879,039;11914,0
2012-09-28;13084,059;13084,059;13531,819;14821,507;12797,004;13371,23;12028,38
2012-10-05;13570,027;13570,027;14054,25;14288,934;13766,001;13747,043;12064,97
2012-10-12;14566,562;14566,562;13266,909;14142,145;13350,901;14188,692;13422,84
2012-10-19;15007,909;15007,909;13603,987;14454,636;13769,059;14614,437;13344,05
2012-10-26;15741,191;15741,191;14452,274;15244,507;14659,986;15441,574;13922,22
2012-09-07;6704,852;6704,852;6412,569;6533,086;6172,245;6462,796;4815,07
2012-09-14;6238,6357;6238,6357;6357,601;6838,74;5979,1255;6369,7;4415,03
2012-09-21;5935,1406;5935,1406;6199,729;6899,2114;5721,1567;6242,457;4099,19
2012-09-28;6226,495;6226,495;6439,5776;7053,3193;5939,4404;6513,6665;4630,83
2012-10-05;6599,087;6599,087;6834,5635;6948,6904;6795,0605;6776,1025;3910,15
2012-10-12;6378,2485;6378,2485;5809,171;6192,409;5162,589;6000,379;3959,39
2012-10-19;6101,9873;6101,9873;5531,174;5877,0347;4863,1367;5708,515;4632,5
2012-10-26;6044,475;6044,475;5549,5425;5853,753;4963,2705;5744,858;4252,02
2012-09-07;17150,557;17150,557;16402,916;16711,191;16617,95;16908,5;17450,64
2012-09-14;16533,8;16533,8;16849,086;18124,213;16274,29;16664,865;14698,4
2012-09-21;15507,629;15507,629;16198,958;18026,6;15293,645;15814,945;14865,09
2012-09-28;15105,763;15105,763;15622,71;17111,676;14818,708;15392,935;15111,95
2012-10-05;16771,682;16771,682;17370,148;17660,203;16967,656;16948,697;14773,06
2012-10-12;16021,854;16021,854;14592,357;15555,033;14806,193;15643,984;14508,91
2012-10-19;15557,5;15557,5;14102,167;14983,965;14318,649;15164,027;13452,17
2012-10-26;15122,84;15122,84;13884,555;14645,667;14041,635;14823,223;14654,4
2012-09-07;11588,81;11588,81;11083,621;11291,926;11056,203;11346,753;10745,21
2012-09-14;10737,193;10737,193;10941,942;11770,021;10477,683;10868,258;8910,59
2012-09-21;9576,128;9576,128;10003,031;11131,62;9362,144;9883,444;7944,56
2012-09-28;9690,946;9690,946;10022,589;10977,818;9403,892;9978,118;9677,39
2012-10-05;10673,054;10673,054;11053,902;11238,486;10869,027;10850,069;10105,39
2012-10-12;10383,081;10383,081;9456,686;10080,555;9167,421;10005,212;10258,84
2012-10-19;10281,828;10281,828;9320,009;9902,783;9042,978;9888,355;8656,37
2012-10-26;10263,265;10263,265;9422,891;9939,427;9182,06;9963,647;9263,35
2012-09-07;10109,716;10109,716;9669,005;9850,724;9577,109;9867,659;8153,81
2012-09-14;9138,237;9138,237;9312,496;10017,26;8878,727;9269,302;9187,32
2012-09-21;8285,379;8285,379;8654,741;9631,209;8071,395;8592,695;9520,32
2012-09-28;8106,6562;8106,6562;8384,081;9183,148;7819,6016;8393,828;6406,16
2012-10-05;8287,534;8287,534;8583,26;8726,588;8483,508;8464,55;5262,85
2012-10-12;8027,334;8027,334;7311,122;7793,4463;6811,6743;7649,4644;5144,13
2012-10-19;8229,972;8229,972;7460,095;7926,57;6991,121;7836,4995;5566,86
2012-10-26;9124,645;9124,645;8377,502;8836,733;8043,44;8825,027;5488,92
2012-09-07;5773,9526;5773,9526;5522,25;5626,0347;5241,3457;5531,8965;5366,93
2012-09-14;5721,822;5721,822;5830,9316;6272,213;5462,3115;5852,886;4910,8
2012-09-21;5316,82;5316,82;5553,8438;6180,454;5102,836;5624,136;4828,51
2012-09-28;5469,197;5469,197;5656,363;6195,458;5182,142;5756,368;4591,06
2012-10-05;5948,9917;5948,9917;6161,2705;6264,155;6144,9653;6126,0073;4327,39
2012-10-12;6153,3433;6153,3433;5604,332;5974,0566;4937,6836;5775,4736;5114,43
2012-10-19;5469,18;5469,18;4957,5635;5267,556;4230,3296;5075,708;4470,08
2012-10-26;6142,908;6142,908;5639,9155;5949,08;5061,7036;5843,291;6658,58
2012-09-07;24598,057;24598,057;23525,76;23967,9;24065,45;24356,0;24313,17
2012-09-14;23336,562;23336,562;23781,57;25581,344;23077,053;23467,627;22041,66
2012-09-21;23228,404;23228,404;24263,926;27001,494;23014,42;23535,72;21744,92
2012-09-28;22085,984;22085,984;22841,807;25018,809;21798,93;22373,156;20934,45
2012-10-05;23262,098;23262,098;24092,164;24494,465;23458,072;23439,113;20842,49
2012-10-12;22890,58;22890,58;20848,246;22223,63;21674,92;22512,71;20987,0
2012-10-19;22895,078;22895,078;20753,348;22051,04;21656,229;22501,605;19802,51
2012-10-26;22887,787;22887,787;21013,693;22165,605;21806,582;22588,17;19764,51
2012-09-07;3788,1074;3788,1074;3622,9734;3691,063;3255,5005;3546,0513;3739,11
2012-09-14;3444,0283;3444,0283;3509,7031;3775,315;3184,5178;3575,0928;3403,53
2012-09-21;3597,0835;3597,0835;3757,4414;4181,373;3383,0994;3904,3997;3172,94
2012-09-28;3440,6663;3440,6663;3558,412;3897,5566;3153,6118;3727,8376;3413,86
2012-10-05;3783,5796;3783,5796;3918,5896;3984,0244;3979,5532;3960,5952;3173,9
2012-10-12;3651,541;3651,541;3325,7446;3545,1482;2435,8813;3273,6714;3706,42
2012-10-19;3429,2793;3429,2793;3108,4856;3302,8572;2190,4287;3035,807;2814,79
2012-10-26;3730,2812;3730,2812;3424,839;3612,579;2649,0764;3430,664;3152,31
2012-09-07;1942,994;1942,994;1858,2936;1893,2183;1410,3872;1700,9377;2093,57
2012-09-14;1815,576;1815,576;1850,1975;1990,2192;1556,0656;1946,6405;1962,82
2012-09-21;1851,3977;1851,3977;1933,9331;2152,1284;1637,4137;2158,7139;1901,12
2012-09-28;1795,1812;1795,1812;1856,6156;2033,5654;1508,1266;2082,3525;1577,02
2012-10-05;1820,994;1820,994;1885,9729;1917,4658;2016,9677;1998,0098;1710,68
2012-10-12;1831,9978;1831,9978;1668,5441;1778,6199;616,3381;1454,1283;1678,1
2012-10-19;1845,5311;1845,5311;1672,89;1777,4948;606,68066;1452,0588;1636,9
2012-10-26;1909,2035;1909,2035;1752,8744;1848,9622;827,9987;1609,5862;1282,71
2012-09-07;8152,185;8152,185;7796,808;7943,342;7619,578;7910,129;7745,66
2012-09-14;7391,0107;7391,0107;7531,9507;8101,9644;7131,5005;7522,075;6620,42
2012-09-21;7811,418;7811,418;8159,651;9080,26;7597,434;8118,7344;6306,08
2012-09-28;7118,9243;7118,9243;7362,547;8064,255;6831,8696;7406,0957;6904,15
2012-10-05;7656,0327;7656,0327;7929,224;8061,631;7852,0063;7833,0483;6443,88
2012-10-12;7342,5376;7342,5376;6687,4243;7128,602;6126,878;6964,668;6818,74
2012-10-19;7687,58;7687,58;6968,442;7404,174;6448,7295;7294,108;7311,57
2012-10-26;8059,956;8059,956;7399,992;7805,639;6978,7515;7760,339;7370,58
2012-09-07;13826,411;13826,411;13223,68;13472,204;13293,805;13584,3545;14005,79
2012-09-14;13561,87;13561,87;13820,483;14866,407;13302,359;13692,935;12917,27
2012-09-21;13828,009;13828,009;14444,462;16074,152;13614,024;14135,325;14951,28
2012-09-28;13124,557;13124,557;13573,703;14867,383;12837,502;13411,729;15594,12
2012-10-05;14339,75;14339,75;14851,438;15099,435;14535,724;14516,766;13348,07
2012-10-12;14136,421;14136,421;12875,146;13724,536;12920,761;13758,552;15149,68
2012-10-19;14240,0;14240,0;12907,912;13715,036;13001,149;13846,527;14822,21
2012-10-26;14830,09;14830,09;13615,775;14362,154;13748,885;14530,473;15428,12
2012-09-07;2534,278;2534,278;2423,8018;2469,3545;2001,6713;2292,222;2307,85
2012-09-14;2592,0466;2592,0466;2641,4746;2841,3796;2332,5361;2723,111;1830,69
2012-09-21;2503,5627;2503,5627;2615,1714;2910,2273;2289,5786;2810,879;1567,91
2012-09-28;2275,236;2275,236;2353,0989;2577,3674;1988,1815;2562,4075;2105,75
2012-10-05;2807,3735;2807,3735;2907,5498;2956,101;3003,3472;2984,3892;1360,61
2012-10-12;3005,5254;3005,5254;2737,3677;2917,955;1789,8657;2627,6558;2447,3
2012-10-19;2732,5737;2732,5737;2476,9539;2631,836;1493,7233;2339,1013;2824,08
2012-10-26;2647,4565;2647,4565;2430,678;2563,921;1566,2517;2347,8394;2920,9
2012-09-07;5026,3584;5026,3584;4807,2456;4897,5923;4493,7515;4784,3022;4578,79
2012-09-14;4565,591;4565,591;4652,653;5004,7627;4306,0806;4696,6553;3667,21
2012-09-21;4426,1665;4426,1665;4623,485;5145,128;4212,1826;4733,483;4138,08
2012-09-28;4160,9253;4160,9253;4303,32;4713,46;3873,8708;4448,0967;4918,21
2012-10-05;4561,9478;4561,9478;4724,733;4803,6284;4757,9214;4738,9634;4494,47
2012-10-12;4884,7275;4884,7275;4448,9043;4742,404;3669,0679;4506,858;4128,09
2012-10-19;5080,803;5080,803;4605,517;4893,497;3841,9526;4687,331;5124,93
2012-10-26;6037,5483;6037,5483;5543,1826;5847,045;4956,3438;5737,931;4845,01
2012-09-07;2362,1816;2362,1816;2259,2075;2301,667;1829,5748;2120,1255;2425,79
2012-09-14;2120,9595;2120,9595;2161,4043;2324,978;1861,449;2252,024;1781,65
2012-09-21;2045,7236;2045,7236;2136,9219;2378,0193;1831,7396;2353,0398;1825,08
2012-09-28;1822,7495;1822,7495;1885,1273;2064,7947;1535,695;2109,921;3140,5
2012-10-05;2172,8625;2172,8625;2250,3972;2287,9756;2368,8362;2349,8782;2323,39
2012-10-12;2307,018;2307,018;2101,1821;2239,7998;1091,3584;1929,1486;2268,56
2012-10-19;2134,7788;2134,7788;1935,0801;2056,079;895,92834;1741,3065;2446,7
2012-10-26;2167,1265;2167,1265;1989,6783;2098,7468;1085,9216;1867,5092;2037,33
2012-09-07;724,0826;724,0826;692,5178;705,53296;191,47574;482,02637;738,86
2012-09-14;780,0698;780,0698;794,94507;855,106;520,5593;911,1343;711,28
2012-09-21;783,13916;783,13916;818,05145;910,34784;569,1551;1090,4554;723,69
2012-09-28;703,4282;703,4282;727,50085;796,8373;416,3737;990,5996;752,77
2012-10-05;680,32513;680,32513;704,6013;716,36707;876,29877;857,3408;625,33
2012-10-12;668,9268;668,9268;609,2441;649,43665;0,0;291,0573;736,9
2012-10-19;729,2358;729,2358;661,01904;702,3522;0,0;335,76346;663,69
2012-10-26;800,55365;800,55365;735,00287;775,29364;0,0;500,93637;690,93
2012-09-07;220,1301;220,1301;210,53401;214,49077;0,0;0,0;114,28
2012-09-14;244,75714;244,75714;249,42445;268,30072;0,0;375,8216;175,53
2012-09-21;169,4877;169,4877;177,04346;197,01833;0,0;476,80396;193,21
2012-09-28;144,92368;144,92368;149,88322;164,16826;0,0;432,09506;229,33
2012-10-05;149,99666;149,99666;155,34901;157,94312;345,9703;327,01236;310,99
2012-10-12;144,96619;144,96619;132,03207;140,7424;0,0;0,0;258,21
2012-10-19;138,49489;138,49489;125,539314;133,3892;0,0;0,0;302,93
2012-10-26;182,25908;182,25908;167,33537;176,50824;0,0;0,0;300,92
2012-09-07;1414,3247;1414,3247;1352,6703;1378,0924;881,71783;1172,2684;1469,7
2012-09-14;1290,8715;1290,8715;1315,4873;1415,0425;1031,361;1421,9359;1130,84
2012-09-21;1182,3026;1182,3026;1235,0096;1374,3492;968,31854;1489,6189;1396,96
2012-09-28;1104,2549;1104,2549;1142,0446;1250,8903;817,2003;1391,4263;1220,68
2012-10-05;1043,8746;1043,8746;1081,1234;1099,1765;1239,8483;1220,8904;1071,88
2012-10-12;1215,0892;1215,0892;1106,677;1179,6859;0,0;837,2197;1602,86
2012-10-19;1228,474;1228,474;1113,5558;1183,1858;0,0;835,0017;1310,92
2012-10-26;1163,1473;1163,1473;1067,9067;1126,4464;81,94254;863,53;1658,35
2012-09-07;13238,509;13238,509;12661,405;12899,363;12705,902;12996,452;10657,84
2012-09-14;12169,065;12169,065;12401,119;13339,627;11909,555;12300,13;8112,14
2012-09-21;11751,405;11751,405;12275,282;13660,237;11537,421;12058,722;8074,66
2012-09-28;10845,756;10845,756;11216,918;12285,977;10558,701;11132,928;6965,13
2012-10-05;10972,499;10972,499;11364,033;11553,795;11168,473;11149,515;7257,92
2012-10-12;10557,756;10557,756;9615,775;10250,141;9342,096;10179,887;7327,1
2012-10-19;10866,437;10866,437;9849,93;10465,841;9627,586;10472,964;5800,98
2012-10-26;10275,325;10275,325;9433,963;9951,106;9194,12;9975,708;6861,92
2012-09-07;1137,7128;1137,7128;1088,1166;1108,5668;605,1059;895,65656;1042,1
2012-09-14;1054,5977;1054,5977;1074,7079;1156,0411;795,08716;1185,6621;873,38
2012-09-21;1039,1776;1039,1776;1085,5042;1207,9757;825,19354;1346,4939;1103,14
2012-09-28;956,3304;956,3304;989,0578;1083,3226;669,2758;1243,5018;1032,16
2012-10-05;1026,4374;1026,4374;1063,064;1080,8156;1222,411;1203,4531;517,54
2012-10-12;995,79944;995,79944;906,9526;966,78546;0,0;617,92993;1018,25
2012-10-19;1007,97375;1007,97375;913,6824;970,8143;0,0;614,50146;749,72
2012-10-26;964,98267;964,98267;885,96814;934,5344;0,0;665,36536;874,25
2012-09-07;1880,7278;1880,7278;1798,7416;1832,547;1348,121;1638,6715;1522,68
2012-09-14;2171,21;2171,21;2212,613;2380,0623;1911,6995;2302,2744;1164,87
2012-09-21;1934,1304;1934,1304;2020,3539;2248,2996;1720,1464;2241,4465;1320,98
2012-09-28;1711,9899;1711,9899;1770,5774;1939,3271;1424,9353;1999,1613;1639,14
2012-10-05;1687,7417;1687,7417;1747,9657;1777,154;1883,7153;1864,7574;1266,74
2012-10-12;1834,5168;1834,5168;1670,8383;1781,0656;618,8571;1456,6473;1561,7
2012-10-19;1758,6273;1758,6273;1594,1157;1693,7947;519,77686;1365,155;1772,8
2012-10-26;1851,6299;1851,6299;1700,015;1793,2051;770,4251;1552,0126;1780,2
2012-09-07;4353,5176;4353,5176;4163,7354;4241,989;3820,9106;4111,4614;3472,92
2012-09-14;3869,4026;3869,4026;3943,1885;4241,6064;3609,892;4000,467;3644,41
2012-09-21;3677,1453;3677,1453;3841,0725;4274,4395;3463,1611;3984,4614;2737,93
2012-09-28;3369,527;3369,527;3484,8386;3816,9707;3082,4727;3656,6985;2409,71
2012-10-05;3669,156;3669,156;3800,0833;3863,5388;3865,1296;3846,1716;3491,29
2012-10-12;3699,0059;3699,0059;3368,9746;3591,2302;2483,3462;3321,1362;3281,74
2012-10-19;3470,6226;3470,6226;3145,9617;3342,6763;2231,772;3077,1501;3415,94
2012-10-26;3294,7598;3294,7598;3024,9788;3190,7998;2213,555;2995,1426;2763,11
2012-09-07;2648,7932;2648,7932;2533,325;2580,936;2116,1863;2406,737;2095,61
2012-09-14;2565,8008;2565,8008;2614,7283;2812,6091;2306,2903;2696,8652;1740,28
2012-09-21;2436,5295;2436,5295;2545,15;2832,3057;2222,5454;2743,8457;2220,19
2012-09-28;2050,913;2050,913;2121,099;2323,2563;1763,8585;2338,0845;3000,26
2012-10-05;2407,744;2407,744;2493,66;2535,3;2603,7175;2584,7595;2459,28
2012-10-12;2185,7227;2185,7227;1990,7089;2122,0386;970,0629;1807,8531;2496,63
2012-10-19;2356,9314;2356,9314;2136,4512;2270,042;1118,0809;1963,4591;2338,11
2012-10-26;2508,4177;2508,4177;2303,024;2429,2693;1427,2129;2208,8005;2941,9
2012-09-07;4524,945;4524,945;4327,6895;4409,0244;3992,338;4282,8887;4389,51
2012-09-14;4182,642;4182,642;4262,4014;4584,977;3923,1316;4313,7065;3455,39
2012-09-21;4310,547;4310,547;4502,711;5010,7275;4096,563;4617,8633;3964,5
2012-09-28;4217,72;4217,72;4362,0586;4777,7964;3930,6658;4504,8916;3575,52
2012-10-05;4332,8735;4332,8735;4487,4844;4562,4185;4528,847;4509,889;3338,84
2012-10-12;4221,4287;4221,4287;3844,7861;4098,431;3005,769;3843,559;3724,23
2012-10-19;3955,5166;3955,5166;3585,4958;3809,6946;2716,666;3562,0442;3543,29
2012-10-26;3925,319;3925,319;3603,9067;3801,463;2844,1143;3625,702;3467,47
2012-09-07;125,27131;125,27131;119,81038;122,062096;0,0;0,0;19,06
2012-09-14;156,17064;156,17064;159,14867;171,19295;0,0;287,2351;0,0
2012-09-21;152,03427;152,03427;158,81195;176,72986;0,0;459,35052;91,94
2012-09-28;134,27568;134,27568;138,87085;152,10631;0,0;421,44708;43,47
2012-10-05;104,76288;104,76288;108,50115;110,31296;300,73654;281,7786;61,97
2012-10-12;122,649216;122,649216;111,70625;119,07565;0,0;0,0;2,97
2012-10-19;113,34426;113,34426;102,74142;109,16577;0,0;0,0;28,97
2012-10-26;109,547745;109,547745;100,57778;106,09117;0,0;0,0;26,97
